"ITEM_ID","ITEM_01_CD","ITEM_01_DSC","ITEM_02_CD","ITEM_02_DSC","ITEM_03_CD","ITEM_03_DSC","ITEM_TYPE_CD","ITEM_TYPE_DSC","BRAND_FAMILY_CD","BRAND_FAMILY_DSC","BRAND_CD","BRAND_DSC","SUB_BRAND_CD","SUB_BRAND_DSC","ITEM_PACK_TYPE_CD","ITEM_PACK_TYPE_DSC","GL_CLASS_CD","GL_CLASS_DSC","ITEM_SIZE_CD","ITEM_SIZE_DSC","MASTER_SKU_CD","MASTER_SKU_DSC","BEV_SEG_CD","MASTER_PKG_CD","MASTER_PKG_DSC","BEV_SEG_DSC","ALC_CONTENT_CD","ALC_CONTENT_DSC","BRAND_OWNER_CD","BRAND_OWNER_DSC","ITEM_PACK_CD","ITEM_PACK_DSC","ALCOHOL_PERCENT_LABEL_CD","ALCOHOL_PERCENT_LABEL_DSC","BEER_PROFILE_CD","BEER_PROFILE_DSC","ABV","IBU","BEER_PACKAGE_CD","BEER_PACKAGE_DSC","PACKAGE_FORMAT_CD","PACKAGE_FORMAT_DSC","BEER_STYLE_CD","BEER_STYLE_DSC","CASE_PACK_CD","CASE_PACK_DSC","STOCK_TYPE_CD","STOCK_TYPE_DSC","CONTAINER_ID_CD","CONTAINER_ID_DSC","COUNTRY_CD","COUNTRY_DSC","COMPONENT_SUB_TYPE_CD","COMPONENT_SUB_TYPE_DSC","UOM_PRIM_CD","UOM_PRIM_DSC"
405519,"80013450","CORONA EX 3.2 12PK BT","80013450","BT","80013450","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013450","CORONA EX 3.2 12PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"221","12/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405521,"80013452","CORONA EX 3.2 12PK CAN","80013452","CAN","80013452","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013452","CORONA EX 3.2 12PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
405522,"80013453","CORONA EX 3.2 24OZ 12PK BT PROMO","80013453","PROMO BT","80013453","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80013453","CORONA EX 3.2 24OZ 12PK BT PROMO","101","228-541-100","CORONA EXTRA 24OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"234","12/24B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405523,"80013454","CORONA EX 3.2 12PK CAN","80013454","CAN","80013454","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80013454","CORONA EX 3.2 12PK CAN","101","228-541-101","CORONA EXTRA 24OZ CAN","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
405525,"80013456","CORONA EX 3.2 6PK BT","80013456","BT","80013456","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013456","CORONA EX 3.2 6PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"373","6/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405526,"80013457","CORONA EX 6PK BT","80013457","BT","80013457","CORONA EXTRA 6PK BT NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013457","CORONA EX 6PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"373","6/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
588589,"80014060","MODELO NEGRA 1/4 BL KEG","80014060","KEG","80014060","NEGRA MODELO 1/4 BL KEG","102","FINISHED GOODS - CASE","737","MODELO FAMILY","437","MODELO NEGRA","2026","MODELO NEGRA KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80014060","MODELO NEGRA 1/4 BL KEG","101","437-102","MODELO NEGRA KEG","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","142","1 PACK (BEER)","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
415151,"80013515","MODELO ESP 1/2 BL","80013515","KEG","80013515","UNKNOWN","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2025","MODELO ESPECIAL KEG","240","1/2 BL (BEER)","1004","FG -  BEER - MODELO - KEG","178","1/2 BL (BEER)","80013515","MODELO ESP 1/2 BL","101","416-102","MODELO ESPECIAL KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
415153,"80013518","MODELO ESP 12PK CAN","80013518","CAN","80013518","UNKNOWN","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013518","MODELO ESP 12PK CAN","101","416-556-101","MODELO ESPECIAL 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",,,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
415139,"80013520","MODELO ESP 18PK CAN","80013520","CAN","80013520","UNKNOWN","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013520","MODELO ESP 18PK CAN","101","416-556-101","MODELO ESPECIAL 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",,,"268","18/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
415140,"80013516","MODELO ESP 1/4 KEG","80013516","KEG","80013516","UNKNOWN","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2025","MODELO ESPECIAL KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80013516","MODELO ESP 1/4 KEG","101","416-102","MODELO ESPECIAL KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
405549,"80013480","CORONITA 24PK BT","80013480","BT","80013480","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1229","CORONITA","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013480","CORONITA 24PK BT","101","228-539-100","CORONA EXTRA 7OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"305","24/7B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405552,"80013483","CORONITA 3.2 24PK BT","80013483","BT","80013483","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1229","CORONITA","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013483","CORONITA 3.2 24PK BT","101","228-539-100","CORONA EXTRA 7OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"305","24/7B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405554,"80013485","CORONITA LT 7/24 BT","80013485","BT","80013485","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1230","CORONITA LIGHT","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013485","CORONITA LT 7/24 BT","101","229-539-100","CORONA LIGHT 7OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"305","24/7B","103","MULTI-PACK","117","LIGHT BEER","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
856838,"80017230","VICTORIA 1/2 BL KEG FAULTY","80017230","FAULTY KEG","80017230","VICTORIA 1/2 BL FAULTY","105","FINISHED GOODS - OTHER","286","OTHER FAMILY","678","VICTORIA","2027","VICTORIA KEG","240","1/2 BL (BEER)","1004","FG -  BEER - MODELO - KEG","178","1/2 BL (BEER)","999","NOT APPLICABLE","101","678-102","VICTORIA KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
699437,"80015488","PACIFICO 1/4 BL KEG FAULTY","80015488","FAULTY KEG","80015488","PACIFICO 1/4 BL FAULTY","105","FINISHED GOODS - OTHER","738","PACIFICO FAMILY","471","PACIFICO","2028","PACIFICO KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80013995","PACIFICO 1/4 BL KEG","101","471-102","PACIFICO KEG","BEER","UND","UND - ALCOHOL CONTENT","101","CROWN IMPORTS","142","1 PACK (BEER)","UND","UND - ALCOHOL CONTENT","","",,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
866057,"80017352","TOCAYO HOM WT ALE 1/4 BL KEG","80017352","KEG","80017352","TOCAYO HOM WHITE ALE 1/4 BL","102","FINISHED GOODS - CASE","692","TOCAYO","873","TOCAYO HOMINY WHITE ALE","2380","TOCAYO HOMINY WHITE ALE KEG","199","1/4 BL (BEER)","1015","FG - BEER - TOCAYO - KEG","166","1/4 BL (BEER)","80027632","TOCAYO HOMINY WHITE ALE 1/4 BL","101","873-102","TOCAYO HOMINY WHITE ALE KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",5.5,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","317","UNITED STATES","260","KEG","BL","BARRELS"
636674,"80014058","MXBR INPUT","80014058","INPUT","80014058","MXBR INPUT","126","INPUT SYMBOL","737","MODELO FAMILY","416","MODELO ESPECIAL","2056","CROWN MIXED BRAND","999","N/A","9999","MASTER ROUTERS","999","N/A","80014058","MXBR INPUT","101","416-999-999","MODELO ESPECIAL N/A N/A","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","999","N/A","UNK","UNKNOWN","999","N/A","EA","EACH"
1858509,"80024730","CORONA EX 12PK CAN","80024730","CAN","80024730","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80024730","CORONA EX 12PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
1858510,"80024731","VICTORIA 6PK CANS","80024731","CAN","80024731","VICTORIA CANS","102","FINISHED GOODS - CASE","286","OTHER FAMILY","678","VICTORIA","2451","VICTORIA CAN","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80024731","VICTORIA 6PK CANS","101","678-556-101","VICTORIA 12OZ CAN","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","143","12 (BEER)","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
1335979,"80023013","CORONA EX 1/2 BL KEG","80023013","KEG","80023013","CORONA EXTRA 1/2 BL","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","2438","CORONA EXTRA KEG","240","1/2 BL (BEER)","1004","FG -  BEER - MODELO - KEG","178","1/2 BL (BEER)","80023100","CORONA EX 1/2 BL KEG","101","228-102","CORONA EXTRA KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",4.6,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
1036888,"80019746","MODELO CHELADA 24OZ CAN","80019746","CAN","80019746","UNKNOWN","102","FINISHED GOODS - CASE","737","MODELO FAMILY","867","MODELO CHELADA","2370","MODELO CHELADA","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80019746","MODELO CHELADA 24OZ CAN","101","867-541-101","MODELO CHELADA 24OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","143","12 (BEER)","146","> 3.2%","102","REGULAR",,,"235","12/24C","103","MULTI-PACK","112","FRUIT/VEGGIE/SPICED","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
965904,"80019521","MODELO CHELADA 24OZ NDP CAN","80019521","NDP CAN","80019521","MODELO CHELADA 24OZ CAN DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","867","MODELO CHELADA","2370","MODELO CHELADA","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80019746","MODELO CHELADA 24OZ CAN","101","867-541-101","MODELO CHELADA 24OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","143","12 (BEER)","146","> 3.2%","102","REGULAR",3.5,,"235","12/24C","103","MULTI-PACK","112","FRUIT/VEGGIE/SPICED","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
937062,"80018929","CORONA EX 18PK NDP BT BX","80018929","NDP BX BT","80018929","CORONA EXTRA 18PK BT NDP SOCR","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013442","CORONA EX 18PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"267","18/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
937063,"80018933","MODELO ESP 16OZ 4PK CAN","80018933","CAN","80018933","MODELO ESPECIAL 16OZ 4PK CAN DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","365","16/24 (BEER)","1003","FG -  BEER - MODELO -CASE","552","16 OUNCE (BEER)","80018933","MODELO ESP 16OZ 4PK CAN","101","416-552-101","MODELO ESPECIAL 16OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","146","4 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
914315,"80018183","MODELO CHELADA INPUT","80018183","INPUT","80018183","MODELO CHELADA INPUT","126","INPUT SYMBOL","737","MODELO FAMILY","867","MODELO CHELADA","2370","MODELO CHELADA","999","N/A","9999","MASTER ROUTERS","999","N/A","80018183","MODELO CHELADA INPUT","101","867-999-999","MODELO CHELADA N/A N/A","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","999","N/A","UNK","UNKNOWN","999","N/A","EA","EACH"
2757594,"80026873","CORONA EX 18PK CAN","80026873","CAN","80026873","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80026873","CORONA EX 18PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"268","18/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
3311879,"80026872","CORONA EX 18PK DEP CAN","80026872","DEP CAN","80026872","CORONA EXTRA 18PK CAN DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80026873","CORONA EX 18PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"268","18/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
3311881,"80027152","CORONA EX 18PK NDP CAN","80027152","NDP CAN","80027152","CORONA EXTRA 18PK CAN DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80026873","CORONA EX 18PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"268","18/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
3311883,"80026920","VICTORIA 12PK DEP CAN","80026920","DEP CAN","80026920","CORONA EXTRA 12PK CAN DEP","102","FINISHED GOODS - CASE","286","OTHER FAMILY","678","VICTORIA","2451","VICTORIA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80024732","VICTORIA 12PK CAN","101","678-556-101","VICTORIA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4,18,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
3833558,"80027935","CORONA EX 24PK NDP CAN","80027935","NDP CAN","80027935","CORONA EXTRA 24PK CAN NDEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013460","CORONA EX 24PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
3833566,"80027934","CORONA EX 24PK DEP CAN","80027934","DEP CAN","80027934","CORONA EXTRA 24PK CAN DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013460","CORONA EX 24PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
3569690,"80028021","VICTORIA 3.2 12PK DEP CAN","80028021","DEP CAN","80028021","VICTORIA 3.2 12PK CAN DEP","102","FINISHED GOODS - CASE","286","OTHER FAMILY","678","VICTORIA","2451","VICTORIA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80024732","VICTORIA 12PK CAN","101","678-556-101","VICTORIA 12OZ CAN","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","102","REGULAR",4,18,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","028","OTHER GLASS","CA","CASE"
3569691,"80028178","VICTORIA 12PK NDP BT","80028178","NDP BT","80028178","VICTORIA 12PK BT NDP","102","FINISHED GOODS - CASE","286","OTHER FAMILY","678","VICTORIA","1976","VICTORIA BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80014011","VICTORIA 12PK BT","101","678-556-100","VICTORIA 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4,18,"221","12/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","259","CAN","CA","CASE"
3836593,"80028405","CORONA EX 18PK MI CAN","80028405","MI CAN","80028405","CORONA EXTRA 18PK CAN DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80026873","CORONA EX 18PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"268","18/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
3311887,"80027149","VICTORIA 12PK NDP CAN","80027149","NDP CAN","80027149","VICTORIA 12PK CAN DEP","102","FINISHED GOODS - CASE","286","OTHER FAMILY","678","VICTORIA","2451","VICTORIA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80024732","VICTORIA 12PK CAN","101","678-556-101","VICTORIA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4,18,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
1338850,"80023631","CORONA EX 1/2 BL KEG FAULTY","80023631","FAULTY KEG","80023631","CORONA  EXTRA ½ BL FAULTY","105","FINISHED GOODS - OTHER","736","CORONA FAMILY","228","CORONA EXTRA","2438","CORONA EXTRA KEG","240","1/2 BL (BEER)","1004","FG -  BEER - MODELO - KEG","178","1/2 BL (BEER)","80023100","CORONA EX 1/2 BL KEG","101","228-102","CORONA EXTRA KEG","BEER","UND","UND - ALCOHOL CONTENT","101","CROWN IMPORTS","142","1 PACK (BEER)","UND","UND - ALCOHOL CONTENT","","",,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
1858502,"80024723","CORONA EX INPUT CAN","80024723","INPUT CAN","80024723","CORONA EXTRA INPUT","126","INPUT SYMBOL","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","999","N/A","9999","MASTER ROUTERS","999","N/A","80024723","CORONA EX INPUT CAN","101","228-999-101","CORONA EXTRA N/A CAN","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","101","CAN(S)","UNK","UNKNOWN","999","N/A","EA","EACH"
1858503,"80024724","CORONA LT INPUT CAN","80024724","INPUT CAN","80024724","CORONA LIGHT INPUT","126","INPUT SYMBOL","736","CORONA FAMILY","229","CORONA LIGHT","1428","CORONA LIGHT CAN","999","N/A","9999","MASTER ROUTERS","999","N/A","80024724","CORONA LT INPUT CAN","101","229-999-101","CORONA LIGHT N/A CAN","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","101","CAN(S)","UNK","UNKNOWN","999","N/A","EA","EACH"
1379331,"80024578","MODELO CHELADA 3.2 24OZ DEP CAN","80024578","DEP CAN","80024578","MODELO CHELADA 24OZ CAN DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","867","MODELO CHELADA","2370","MODELO CHELADA","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80019746","MODELO CHELADA 24OZ CAN","101","867-541-101","MODELO CHELADA 24OZ CAN","BEER","103","3.2%","101","CROWN IMPORTS","143","12 (BEER)","103","3.2%","102","REGULAR",3.5,,"235","12/24C","103","MULTI-PACK","112","FRUIT/VEGGIE/SPICED","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
